customerID,Churn,Genero,Idoso,Parceiro,Dependentes,Meses_Cliente,Servico_Celular,Linhas_Adicionais,Servico_Internet,Seguranca_Online,Backup_Online,Protecao_Dispositivo,Suporte_Tecnico,TV_Streaming,Filmes_Streaming,Contrato,Faturamento_Sem_Papel,Metodo_de_Pagamento,Faturamento_Mensal,Faturamento_Total,Contas_Diarias,Churn_Num
4698-KVLLG,Não,Feminino,Sim,Não,Não,51,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,2 Anos,Não,Cartão de Crédito (Automático),19.6,967.9,0.6533333333333334,0
4700-UBQMV,Não,Masculino,Não,Sim,Sim,21,Sim,Sim,DSL,Sim,Não,Não,Não,Sim,Sim,1 Ano,Sim,Transferência Bancária (Automática),75.9,1549.75,2.5300000000000002,0
4701-AHWMW,Sim,Masculino,Não,Sim,Não,55,Não,Sem serviço de telefone,DSL,Não,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Transferência Bancária (Automática),54.55,2978.3,1.8183333333333331,1
4701-LKOZD,Não,Feminino,Não,Não,Não,70,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,2 Anos,Não,Cartão de Crédito (Automático),89.75,6367.2,2.9916666666666667,0
4701-MLJPN,Sim,Masculino,Não,Não,Não,31,Sim,Não,DSL,Não,Não,Sim,Sim,Não,Não,Mensal,Sim,Cheque Eletrônico,55.25,1715.65,1.8416666666666666,1
4702-HDRKD,Não,Masculino,Não,Não,Não,67,Não,Sem serviço de telefone,DSL,Sim,Não,Sim,Sim,Sim,Não,1 Ano,Sim,Transferência Bancária (Automática),49.35,3321.35,1.645,0
4702-IOQDC,Sim,Feminino,Não,Não,Não,1,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque Eletrônico,70.1,70.1,2.3366666666666664,1
4703-MQYKT,Não,Masculino,Não,Não,Não,21,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,2 Anos,Não,Cheque Enviado,19.6,390.4,0.6533333333333334,0
4704-ERYFC,Sim,Feminino,Não,Sim,Não,22,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque Eletrônico,69.25,1554,2.308333333333333,1
4706-AXVKM,Sim,Feminino,Sim,Não,Não,11,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cartão de Crédito (Automático),84.8,906.85,2.8266666666666667,1
4706-DGAHW,Não,Masculino,Sim,Não,Não,1,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque Eletrônico,45.2,45.2,1.5066666666666668,0
4707-MAXGU,Não,Masculino,Não,Sim,Não,72,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,2 Anos,Não,Cartão de Crédito (Automático),25.85,1872.2,0.8616666666666667,0
4707-YNOQA,Não,Feminino,Não,Sim,Sim,34,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,1 Ano,Sim,Cartão de Crédito (Automático),25.6,917.15,0.8533333333333334,0
4709-LKHYG,Não,Feminino,Não,Sim,Sim,29,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,1 Ano,Não,Cheque Eletrônico,20.0,540.05,0.6666666666666666,0
4710-FDUIZ,Sim,Masculino,Não,Sim,Não,56,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Sim,Sim,1 Ano,Não,Cartão de Crédito (Automático),100.3,5614.45,3.3433333333333333,1
4710-NKCAW,Não,Masculino,Não,Sim,Sim,5,Sim,Sim,DSL,Sim,Sim,Não,Sim,Não,Não,Mensal,Não,Cartão de Crédito (Automático),64.4,316.9,2.146666666666667,0
4712-AUQZO,Não,Masculino,Não,Não,Não,18,Não,Sem serviço de telefone,DSL,Sim,Não,Sim,Não,Não,Não,Mensal,Não,Cheque Enviado,33.6,550.35,1.12,0
4712-UYOOI,Não,Feminino,Não,Sim,Sim,20,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Não,Cheque Eletrônico,20.0,417.65,0.6666666666666666,0
4713-LZDRV,Sim,Feminino,Sim,Não,Não,2,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cheque Eletrônico,79.6,195.05,2.6533333333333333,1
4713-ZBURT,Não,Masculino,Não,Não,Sim,45,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Sim,Sim,2 Anos,Não,Transferência Bancária (Automática),99.7,4634.35,3.3233333333333333,0
4716-HHKQH,Não,Masculino,Sim,Sim,Não,20,Sim,Sim,Fibra Óptica,Não,Sim,Não,Sim,Sim,Sim,Mensal,Não,Cheque Eletrônico,107.05,2172.05,3.5683333333333334,0
4716-MRVEN,Não,Feminino,Não,Não,Não,29,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,1 Ano,Não,Cheque Enviado,20.0,599.3,0.6666666666666666,0
4717-GHADL,Não,Feminino,Não,Não,Não,50,Sim,Sim,DSL,Não,Sim,Não,Sim,Sim,Sim,2 Anos,Sim,Cheque Enviado,79.6,4024.2,2.6533333333333333,0
4718-DHSMV,Não,Feminino,Não,Não,Não,11,Não,Sem serviço de telefone,DSL,Não,Não,Não,Não,Sim,Não,Mensal,Sim,Cheque Enviado,35.8,363.15,1.1933333333333331,0
4718-WXBGI,Não,Masculino,Não,Sim,Sim,72,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,2 Anos,Sim,Cartão de Crédito (Automático),91.95,6614.9,3.065,0
4719-UMSIY,Não,Masculino,Não,Não,Sim,6,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Não,Cheque Enviado,19.65,100.9,0.6549999999999999,0
4720-VSTSI,Sim,Feminino,Não,Não,Não,44,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Não,Não,Não,Mensal,Sim,Transferência Bancária (Automática),84.8,3862.55,2.8266666666666667,1
4723-BEGSG,Não,Masculino,Não,Sim,Não,72,Sim,Sim,DSL,Sim,Não,Sim,Sim,Sim,Sim,2 Anos,Não,Cartão de Crédito (Automático),86.65,6094.25,2.8883333333333336,0
4724-WXVWF,Não,Masculino,Não,Não,Não,48,Sim,Sim,Fibra Óptica,Sim,Não,Não,Sim,Não,Sim,Mensal,Sim,Cheque Eletrônico,95.4,4445.3,3.18,0
4726-DLWQN,Não,Masculino,Sim,Não,Não,50,Sim,Sim,DSL,Sim,Sim,Não,Não,Sim,Não,Mensal,Sim,Transferência Bancária (Automática),70.35,3454.6,2.3449999999999998,0
4727-MCYZG,Não,Masculino,Não,Não,Não,1,Sim,Não,DSL,Não,Não,Não,Não,Não,Sim,Mensal,Não,Cheque Enviado,55.55,55.55,1.8516666666666666,0
4729-XKASR,Sim,Masculino,Não,Não,Sim,1,Não,Sem serviço de telefone,DSL,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque Eletrônico,24.75,24.75,0.825,1
4730-AWNAU,Não,Masculino,Não,Sim,Sim,36,Não,Sem serviço de telefone,DSL,Sim,Não,Sim,Sim,Sim,Sim,1 Ano,Não,Cartão de Crédito (Automático),60.7,2234.55,2.0233333333333334,0
4732-RRJZC,Não,Masculino,Não,Sim,Sim,7,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Não,Cheque Enviado,20.25,144.35,0.675,0
4735-ASGMA,Sim,Masculino,Não,Não,Não,26,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Sim,Sim,Mensal,Sim,Cheque Eletrônico,98.35,2515.3,3.2783333333333333,1
4735-BJKOU,Não,Feminino,Não,Não,Não,40,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,2 Anos,Não,Cheque Enviado,20.15,804.85,0.6716666666666666,0
4737-AQCPU,Não,Masculino,Não,Sim,Sim,72,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Não,Não,2 Anos,Não,Cartão de Crédito (Automático),72.1,5016.65,2.4033333333333333,0
4737-HOBAX,Não,Masculino,Não,Sim,Não,63,Sim,Sim,DSL,Não,Não,Sim,Sim,Sim,Sim,2 Anos,Não,Cartão de Crédito (Automático),79.8,5034.05,2.6599999999999997,0
4741-WWJQZ,Não,Feminino,Não,Sim,Não,2,Sim,Não,Fibra Óptica,Sim,Não,Não,Sim,Não,Não,Mensal,Sim,Cheque Eletrônico,80.15,194.55,2.671666666666667,0
4742-DRORA,Não,Masculino,Não,Sim,Sim,60,Sim,Sim,Fibra Óptica,Sim,Não,Sim,Não,Sim,Não,1 Ano,Sim,Transferência Bancária (Automática),95.4,5812,3.18,0
4742-TXUEX,Não,Feminino,Não,Sim,Sim,47,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,2 Anos,Não,Transferência Bancária (Automática),19.3,890.5,0.6433333333333333,0
4745-LSPLO,Sim,Masculino,Não,Não,Não,1,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Não,Cheque Enviado,20.5,20.5,0.6833333333333333,1
4747-LCAQL,Não,Masculino,Não,Não,Não,25,Sim,Não,DSL,Sim,Sim,Não,Sim,Sim,Sim,Mensal,Sim,Cheque Enviado,79.0,1902,2.6333333333333333,0
4749-OJKQU,Não,Feminino,Não,Não,Não,4,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque Eletrônico,75.65,302.35,2.521666666666667,0
4749-VFKVB,Sim,Feminino,Não,Não,Não,1,Sim,Sim,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque Enviado,50.1,50.1,1.6700000000000002,1
4750-UKWJK,Não,Feminino,Sim,Sim,Não,37,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,1 Ano,Não,Cheque Enviado,19.6,727.8,0.6533333333333334,0
4750-ZRXIU,Sim,Feminino,Sim,Não,Não,4,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cheque Eletrônico,84.6,360.1,2.82,1
4751-ERMAN,Não,Masculino,Não,Sim,Sim,72,Sim,Não,DSL,Não,Sim,Sim,Não,Sim,Sim,2 Anos,Sim,Transferência Bancária (Automática),75.4,5480.25,2.5133333333333336,0
4753-PADAS,Não,Feminino,Não,Sim,Não,67,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Não,Sim,Sim,1 Ano,Sim,Transferência Bancária (Automática),105.7,6816.95,3.5233333333333334,0
4759-PXTAN,Não,Feminino,Não,Sim,Não,59,Sim,Sim,DSL,Não,Sim,Não,Sim,Sim,Sim,1 Ano,Sim,Cheque Eletrônico,80.1,4693.2,2.67,0
4759-TRPLW,Sim,Masculino,Não,Não,Não,1,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque Eletrônico,70.4,70.4,2.3466666666666667,1
4760-THGOT,Não,Feminino,Não,Sim,Não,43,Sim,Sim,Fibra Óptica,Sim,Sim,Não,Não,Não,Sim,Mensal,Sim,Cheque Eletrônico,94.1,4107.3,3.1366666666666663,0
4760-XOHVN,Sim,Feminino,Não,Sim,Sim,1,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Não,Cheque Enviado,19.45,19.45,0.6483333333333333,1
4763-PGDPO,Sim,Feminino,Não,Não,Não,4,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque Eletrônico,70.4,281,2.3466666666666667,1
4765-OXPPD,Sim,Feminino,Não,Sim,Sim,9,Sim,Não,DSL,Sim,Sim,Sim,Sim,Não,Não,Mensal,Não,Cheque Enviado,65.0,663.05,2.1666666666666665,1
4767-HZZHQ,Não,Masculino,Não,Sim,Sim,30,Sim,Não,Fibra Óptica,Não,Sim,Sim,Não,Não,Não,Mensal,Não,Transferência Bancária (Automática),82.05,2570.2,2.735,0
4770-QAZXN,Não,Feminino,Não,Não,Não,13,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Não,Cartão de Crédito (Automático),19.45,232.1,0.6483333333333333,0
4770-UEZOX,Não,Masculino,Não,Não,Não,2,Sim,Não,Fibra Óptica,Não,Sim,Não,Não,Não,Não,Mensal,Sim,Cheque Eletrônico,74.75,144.8,2.4916666666666667,0
4774-HHGGS,Não,Masculino,Não,Sim,Não,30,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,2 Anos,Não,Cheque Enviado,19.05,637.55,0.635,0
4776-XSKYQ,Não,Feminino,Não,Sim,Sim,12,Não,Sem serviço de telefone,DSL,Não,Não,Não,Sim,Não,Não,1 Ano,Não,Cartão de Crédito (Automático),30.25,368.85,1.0083333333333333,0
4778-IZARL,Não,Masculino,Não,Sim,Não,63,Sim,Não,Fibra Óptica,Sim,Sim,Sim,Sim,Sim,Sim,2 Anos,Sim,Cartão de Crédito (Automático),110.1,6705.7,3.67,0
4779-ZGICK,Não,Masculino,Não,Sim,Sim,48,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,2 Anos,Não,Cheque Enviado,23.55,1173.35,0.785,0
4781-ZXYGU,Não,Masculino,Não,Sim,Sim,1,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Sim,Transferência Bancária (Automática),20.15,20.15,0.6716666666666666,0
4782-OSFXZ,Não,Feminino,Sim,Sim,Não,71,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Não,Sim,2 Anos,Sim,Transferência Bancária (Automática),82.7,5831.2,2.756666666666667,0
4785-FCIFB,Não,Feminino,Não,Sim,Não,61,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,2 Anos,Não,Cheque Enviado,24.4,1417.9,0.8133333333333332,0
4785-NKHCX,Não,Masculino,Sim,Não,Não,5,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Não,Transferência Bancária (Automática),20.05,94.15,0.6683333333333333,0
4785-QRJHC,Sim,Masculino,Sim,Sim,Não,46,Não,Sem serviço de telefone,DSL,Não,Sim,Sim,Sim,Sim,Sim,1 Ano,Sim,Transferência Bancária (Automática),59.9,2816.65,1.9966666666666666,1
4786-UKSNZ,Sim,Masculino,Não,Não,Não,1,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Não,Cheque Enviado,20.2,20.2,0.6733333333333333,1
4789-KWMXN,Sim,Masculino,Não,Sim,Não,47,Sim,Sim,Fibra Óptica,Sim,Não,Sim,Sim,Sim,Sim,1 Ano,Sim,Cartão de Crédito (Automático),110.85,5275.8,3.695,1
4791-QRGMF,Sim,Masculino,Não,Sim,Não,59,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Sim,Sim,1 Ano,Sim,Transferência Bancária (Automática),99.5,5961.1,3.316666666666667,1
4795-KTRTH,Sim,Feminino,Sim,Sim,Não,5,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Não,Não,Mensal,Sim,Cheque Eletrônico,81.0,371.65,2.7,1
4795-UXVCJ,Não,Masculino,Não,Não,Não,26,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,1 Ano,Não,Cartão de Crédito (Automático),19.8,457.3,0.66,0
4795-WRNVT,Não,Feminino,Não,Não,Não,40,Sim,Não,DSL,Sim,Sim,Não,Não,Sim,Não,Mensal,Não,Cheque Enviado,65.1,2586,2.17,0
4797-AXPXK,Sim,Feminino,Não,Não,Sim,1,Sim,Não,DSL,Sim,Sim,Não,Sim,Não,Não,Mensal,Sim,Cheque Eletrônico,60.0,60,2.0,1
4797-MIWUM,Não,Masculino,Não,Sim,Sim,7,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Sim,Transferência Bancária (Automática),20.25,174.7,0.675,0
4800-CZMPC,Sim,Feminino,Não,Sim,Sim,48,Sim,Sim,Fibra Óptica,Sim,Sim,Não,Não,Sim,Sim,1 Ano,Sim,Cartão de Crédito (Automático),103.25,5037.55,3.441666666666667,1
4800-VHZKI,Sim,Feminino,Não,Não,Não,1,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Sim,Cheque Enviado,19.9,19.9,0.6633333333333333,1
4801-JZAZL,Não,Feminino,Não,Sim,Sim,11,Não,Sem serviço de telefone,DSL,Sim,Não,Não,Não,Não,Não,Mensal,Sim,Cheque Eletrônico,29.6,346.45,0.9866666666666667,0
4801-KFYKL,Não,Masculino,Não,Não,Sim,8,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Não,Transferência Bancária (Automática),19.45,159.2,0.6483333333333333,0
4803-AXVYP,Sim,Feminino,Sim,Não,Não,38,Sim,Sim,Fibra Óptica,Não,Não,Não,Sim,Sim,Sim,Mensal,Sim,Cheque Eletrônico,99.55,3734.25,3.3183333333333334,1
4803-LBYPN,Não,Masculino,Não,Sim,Sim,34,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Não,Cheque Enviado,20.8,635.9,0.6933333333333334,0
4804-NCPET,Não,Masculino,Não,Sim,Sim,19,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,2 Anos,Não,Cheque Enviado,20.2,387.4,0.6733333333333333,0
4806-DXQCE,Não,Feminino,Sim,Sim,Não,70,Sim,Sim,Fibra Óptica,Sim,Sim,Sim,Sim,Sim,Sim,2 Anos,Sim,Cheque Eletrônico,113.65,7714.65,3.7883333333333336,0
4806-HIPDW,Sim,Feminino,Não,Sim,Não,1,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque Eletrônico,68.95,68.95,2.2983333333333333,1
4806-KEXQR,Sim,Masculino,Não,Não,Não,4,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cheque Eletrônico,79.9,324.3,2.6633333333333336,1
4807-IZYOZ,Não,Feminino,Não,Não,Não,51,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,2 Anos,Não,Transferência Bancária (Automática),20.65,1020.75,0.6883333333333332,0
4808-YNLEU,Não,Feminino,Não,Sim,Não,35,Sim,Não,DSL,Sim,Não,Não,Não,Sim,Não,1 Ano,Sim,Transferência Bancária (Automática),62.15,2215.45,2.0716666666666668,0
4811-JBUVU,Não,Masculino,Não,Não,Não,30,Sim,Sim,Fibra Óptica,Não,Não,Não,Sim,Não,Sim,Mensal,Sim,Cartão de Crédito (Automático),89.9,2723.15,2.996666666666667,0
4813-HQMGZ,Não,Feminino,Não,Sim,Não,8,Sim,Sim,Fibra Óptica,Não,Não,Não,Sim,Não,Sim,Mensal,Sim,Cheque Eletrônico,90.25,743.75,3.0083333333333333,0
4815-GBTCD,Não,Feminino,Não,Sim,Não,4,Não,Sem serviço de telefone,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque Eletrônico,25.15,99.95,0.8383333333333333,0
4815-TUMEQ,Não,Feminino,Não,Não,Não,10,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,1 Ano,Sim,Cheque Enviado,19.3,185.2,0.6433333333333333,0
4815-YOSUK,Não,Masculino,Não,Sim,Sim,72,Sim,Sim,Fibra Óptica,Sim,Sim,Sim,Sim,Não,Sim,1 Ano,Sim,Cartão de Crédito (Automático),104.9,7537.5,3.496666666666667,0
4816-JBHOV,Sim,Masculino,Sim,Não,Não,2,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque Eletrônico,44.7,93.7,1.49,1
4816-LXZYW,Sim,Feminino,Não,Não,Não,23,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Não,Não,Mensal,Sim,Cheque Eletrônico,79.15,1676.95,2.6383333333333336,1
4816-OKWNX,Não,Masculino,Não,Sim,Sim,50,Sim,Não,Fibra Óptica,Não,Sim,Sim,Sim,Sim,Sim,1 Ano,Sim,Transferência Bancária (Automática),103.4,5236.4,3.4466666666666668,0
4817-KEQSP,Não,Feminino,Não,Sim,Sim,71,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,2 Anos,Não,Transferência Bancária (Automática),19.85,1326.35,0.6616666666666667,0
4817-QRJSX,Sim,Feminino,Não,Não,Não,10,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Não,Não,Mensal,Sim,Cartão de Crédito (Automático),81.0,818.05,2.7,1
4817-VYYWS,Sim,Feminino,Não,Não,Não,30,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Sim,Sim,Mensal,Sim,Cheque Eletrônico,100.2,2983.8,3.3400000000000003,1
4818-DRBQT,Sim,Masculino,Não,Sim,Não,29,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Não,Não,Mensal,Sim,Transferência Bancária (Automática),80.15,2265.25,2.671666666666667,1
4818-QIUFN,Sim,Feminino,Sim,Não,Não,20,Sim,Sim,Fibra Óptica,Sim,Não,Não,Não,Não,Não,Mensal,Sim,Cheque Eletrônico,79.15,1520.9,2.6383333333333336,1
4819-HJPIW,Não,Masculino,Não,Não,Não,18,Não,Sem serviço de telefone,DSL,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque Enviado,25.15,476.8,0.8383333333333333,0
4821-SJHJV,Não,Feminino,Não,Sim,Sim,32,Sim,Sim,Fibra Óptica,Sim,Não,Não,Não,Sim,Não,Mensal,Não,Cheque Eletrônico,89.6,2901.8,2.9866666666666664,0
4821-WQOYN,Não,Feminino,Não,Sim,Sim,72,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,2 Anos,Sim,Cartão de Crédito (Automático),20.1,1326.25,0.67,0
4822-LPTYJ,Não,Masculino,Não,Sim,Não,72,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Não,Sim,Sim,2 Anos,Sim,Transferência Bancária (Automática),103.75,7346.2,3.4583333333333335,0
4822-NGOCH,Sim,Feminino,Não,Não,Não,13,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Não,Não,Não,Mensal,Sim,Cheque Eletrônico,84.45,1058.6,2.815,1
4822-RVYBB,Sim,Masculino,Sim,Não,Não,8,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Sim,Sim,Mensal,Sim,Cheque Eletrônico,100.6,819.4,3.353333333333333,1
4822-YCXMX,Sim,Masculino,Não,Não,Não,25,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cheque Eletrônico,84.8,2043.45,2.8266666666666667,1
4824-GUCBY,Não,Feminino,Sim,Não,Não,22,Sim,Não,Fibra Óptica,Sim,Sim,Não,Não,Não,Não,Mensal,Não,Cheque Eletrônico,81.7,1820.9,2.7233333333333336,0
4825-FUREZ,Não,Masculino,Não,Sim,Não,42,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,2 Anos,Não,Cheque Eletrônico,20.25,835.5,0.675,0
4825-XJGDM,Não,Feminino,Não,Não,Não,61,Não,Sem serviço de telefone,DSL,Sim,Sim,Sim,Sim,Não,Não,1 Ano,Não,Cartão de Crédito (Automático),43.7,2696.55,1.4566666666666668,0
4826-DXMUP,Não,Masculino,Não,Não,Sim,35,Sim,Não,DSL,Não,Não,Não,Sim,Sim,Sim,1 Ano,Sim,Cheque Enviado,72.1,2495.15,2.4033333333333333,0
4826-TZEVA,Não,Feminino,Não,Não,Não,40,Sim,Não,Fibra Óptica,Não,Sim,Não,Não,Não,Não,Mensal,Não,Cartão de Crédito (Automático),74.8,2971.7,2.493333333333333,0
4826-XTSOH,Sim,Masculino,Sim,Sim,Não,1,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Não,Mensal,Sim,Cheque Eletrônico,86.05,86.05,2.868333333333333,1
4827-DPADN,Não,Feminino,Não,Sim,Sim,72,Sim,Sim,DSL,Sim,Não,Sim,Sim,Sim,Sim,2 Anos,Sim,Transferência Bancária (Automática),83.3,6042.7,2.7766666666666664,0
4827-LTQRJ,Não,Feminino,Sim,Sim,Sim,66,Sim,Sim,Fibra Óptica,Sim,Sim,Não,Sim,Sim,Sim,1 Ano,Sim,Cartão de Crédito (Automático),110.6,7210.85,3.6866666666666665,0
4827-USJHP,Não,Masculino,Não,Não,Não,20,Sim,Não,DSL,Não,Sim,Não,Não,Não,Não,Mensal,Sim,Cheque Enviado,51.8,1023.85,1.7266666666666666,0
4828-FAZPK,Não,Feminino,Não,Sim,Sim,16,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Não,Não,Mensal,Sim,Cartão de Crédito (Automático),79.95,1267.95,2.665,0
4829-AUOAX,Sim,Feminino,Não,Não,Não,46,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Sim,Mensal,Não,Transferência Bancária (Automática),96.05,4399.5,3.2016666666666667,1
4829-ZLJTK,Não,Feminino,Sim,Sim,Não,72,Sim,Sim,Fibra Óptica,Sim,Sim,Sim,Não,Sim,Sim,2 Anos,Sim,Cheque Eletrônico,112.4,8046.85,3.746666666666667,0
